Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
16/01/2019,4.1125,5.2846,4.6895,3.7901,4.1629,2.9602,3.0989,3.0351,52.4229,12.908,7.8825,13.336,0.3666,0.0291,109.6374,5.7383,0.6074,3.0351,0.0177,0.1031,2.8023,0.2713,5.7955,111.9611,2.9401,3.6222,0.2296
17/01/2019,4.109,5.2899,4.6795,3.7702,4.1449,2.9447,3.0958,3.0302,52.3827,12.9826,7.8634,13.3215,0.3663,0.029,109.5427,5.7223,0.6076,3.0302,0.0177,0.1024,2.7785,0.2703,5.7719,111.8658,2.9376,3.6074,0.2292
18/01/2019,4.116,5.3401,4.69,3.7634,4.1419,2.9596,3.1,3.0357,52.4709,12.9801,7.8437,13.3454,0.367,0.029,109.7337,5.7362,0.6074,3.0355,0.0177,0.1035,2.7832,0.2681,5.7801,112.0564,2.9427,3.6126,0.2301
22/01/2019,4.128,5.3165,4.6904,3.7718,4.1361,2.9466,3.102,3.036,52.6131,12.9811,7.8226,13.3646,0.3651,0.0291,110.058,5.7511,0.6071,3.036,0.0178,0.1026,2.7769,0.2687,5.788,112.3831,2.9519,3.6176,0.2303
23/01/2019,4.1335,5.3533,4.6973,3.7678,4.1439,2.9497,3.1015,3.04,52.6873,13.0271,7.8242,13.3848,0.3666,0.0291,110.2105,5.7482,0.6089,3.0401,0.0178,0.104,2.7982,0.2688,5.8026,112.5328,2.9553,3.6267,0.2308
24/01/2019,4.136,5.4078,4.7103,3.776,4.161,2.9455,3.0987,3.0445,52.7158,13.0411,7.8385,13.3882,0.3666,0.0292,110.2786,5.7583,0.6095,3.0445,0.0178,0.1036,2.8071,0.2712,5.8057,112.6009,2.9571,3.6285,0.2312
25/01/2019,4.136,5.4258,4.6826,3.7656,4.1543,2.9399,3.1063,3.0432,52.7138,13.0556,7.8463,13.3999,0.3681,0.0292,110.2801,5.754,0.6105,3.0434,0.0178,0.1034,2.8021,0.2703,5.8225,112.6009,2.9571,3.6391,0.2312
28/01/2019,4.11,5.4254,4.6938,3.7581,4.1415,2.9598,3.1122,3.0406,52.3827,13.0518,7.8398,13.365,0.3681,0.0293,109.581,5.7235,0.6107,3.0406,0.0177,0.1022,2.8232,0.2711,5.7828,111.8931,2.9385,3.6143,0.2323
29/01/2019,4.1135,5.409,4.7023,3.7657,4.1471,2.9477,3.1024,3.0392,52.429,13.0215,7.833,13.3425,0.3678,0.0292,109.6802,5.7421,0.6098,3.039,0.0177,0.1035,2.8132,0.2699,5.7794,111.9884,2.9426,3.6121,0.2329
30/01/2019,4.109,5.3764,4.6993,3.7566,4.1276,2.9554,3.099,3.0403,52.3937,13.0362,7.8476,13.3435,0.3679,0.0291,109.5602,5.741,0.612,3.0403,0.0177,0.1032,2.8112,0.2739,5.7612,111.8658,2.9394,3.6008,0.2332
31/01/2019,4.089,5.3697,4.703,3.7553,4.1193,2.9717,3.1139,3.037,52.1247,13.0848,7.8416,13.3136,0.3681,0.0291,109.0269,5.7131,0.61,3.037,0.0176,0.1017,2.8275,0.2695,5.7644,111.3214,2.9265,3.6028,0.2314
04/02/2019,4.0925,5.352,4.6851,3.7335,4.1056,2.9595,3.1249,3.0255,52.1693,13.0584,7.8176,13.2766,0.3649,0.0293,109.1159,5.7232,0.6068,3.0255,0.0176,0.1028,2.821,0.2719,5.709,111.4166,2.9335,3.5682,0.2316
07/02/2019,4.0785,5.2733,4.6334,3.7113,4.0677,2.8984,3.0808,3.0081,51.9855,13.0366,7.7968,13.2385,0.363,0.0292,108.7499,5.6803,0.6047,3.0082,0.0176,0.1014,2.7554,0.2688,5.6915,111.0355,2.9229,3.5572,0.2313
08/02/2019,4.0725,5.2729,4.6182,3.7095,4.0642,2.8815,3.0566,3.0011,51.9077,12.9656,7.8182,13.2134,0.3625,0.0291,108.5899,5.6591,0.6038,3.0011,0.0175,0.1012,2.7495,0.2669,5.7036,110.8721,2.9181,3.5647,0.2314
11/02/2019,4.0725,5.2651,4.6103,3.7031,4.0719,2.8884,3.0651,3.0015,51.8982,12.945,7.8347,13.1984,0.3619,0.029,108.5841,5.664,0.601,3.0015,0.0175,0.1012,2.7518,0.2651,5.7143,110.8721,2.9176,3.5714,0.2309
12/02/2019,4.077,5.2453,4.5991,3.6846,4.0595,2.8855,3.0686,2.9991,51.9529,12.9924,7.8059,13.2181,0.3625,0.029,108.7128,5.6621,0.6007,2.9991,0.0176,0.1014,2.744,0.2653,5.7386,110.9947,2.9165,3.5867,0.2316
13/02/2019,4.065,5.2459,4.6097,3.6736,4.0424,2.8988,3.0797,3.0014,51.7953,13.0059,7.8248,13.1921,0.3627,0.029,108.3812,5.6381,0.6017,3.0014,0.0175,0.1027,2.7825,0.2645,5.7688,110.668,2.9058,3.6055,0.231
14/02/2019,4.063,5.2277,4.5839,3.6579,4.0308,2.8924,3.0683,2.9925,51.7715,12.956,7.7802,13.1753,0.361,0.0288,108.3366,5.6461,0.6006,2.9925,0.0175,0.101,2.7754,0.2643,5.7306,110.6135,2.9044,3.5816,0.2311
15/02/2019,4.0805,5.2212,4.6055,3.699,4.059,2.8933,3.0663,3.0039,51.9991,13.0367,7.7798,13.2256,0.3617,0.0289,108.8032,5.6535,0.6022,3.0039,0.0176,0.1014,2.7856,0.2667,5.7242,111.0899,2.9169,3.5777,0.2326
18/02/2019,4.0785,5.2672,4.6158,3.6906,4.0647,2.918,3.0829,3.0095,51.9696,13.0679,7.7912,13.2419,0.363,0.029,108.7499,5.6551,0.6037,3.0095,0.0176,0.1014,2.8078,0.2669,5.715,111.0355,2.9155,3.5718,0.2323
19/02/2019,4.088,5.2739,4.6176,3.6999,4.0669,2.9064,3.0824,3.0111,52.088,13.0816,7.8105,13.2534,0.3625,0.029,109.0032,5.6683,0.6033,3.0109,0.0176,0.103,2.7921,0.2682,5.7299,111.2941,2.9276,3.5813,0.2331
20/02/2019,4.0695,5.3152,4.6168,3.6737,4.0634,2.9154,3.0831,3.0104,51.8503,13.0852,7.8064,13.2114,0.3626,0.0289,108.5099,5.6461,0.6051,3.0103,0.0175,0.1032,2.7966,0.2663,5.7096,110.7905,2.9096,3.5685,0.232
21/02/2019,4.0695,5.3113,4.6181,3.6723,4.0667,2.9156,3.0919,3.0121,51.8523,13.0842,7.8275,13.2204,0.3624,0.029,108.5099,5.6627,0.6074,3.0121,0.0175,0.1012,2.788,0.2658,5.7289,110.7905,2.9091,3.5806,0.2318
22/02/2019,4.0825,5.3219,4.6294,3.6864,4.0782,2.8965,3.0851,3.0146,52.0173,13.0515,7.8254,13.2493,0.3627,0.029,108.8565,5.6852,0.6069,3.0146,0.0176,0.1019,2.7667,0.267,5.7345,111.1444,2.9205,3.5841,0.2328
25/02/2019,4.0705,5.3197,4.6176,3.6789,4.075,2.9076,3.0978,3.0151,51.8657,13.0006,7.8234,13.2174,0.3632,0.029,108.5365,5.6644,0.6087,3.0151,0.0175,0.1011,2.7944,0.2669,5.7297,110.8177,2.9135,3.581,0.2324
26/02/2019,4.072,5.3498,4.6274,3.6753,4.0728,2.9158,3.0853,3.0154,51.8776,13.0096,7.8225,13.2246,0.3639,0.0291,108.5765,5.6771,0.608,3.0154,0.0176,0.1025,2.8028,0.2674,5.7123,110.8585,2.9135,3.5702,0.2321
27/02/2019,4.0655,5.3843,4.6263,3.6757,4.0631,2.92,3.0862,3.0163,51.7954,12.9454,7.825,13.2136,0.3638,0.029,108.4032,5.6709,0.6075,3.0162,0.0175,0.1029,2.8007,0.2678,5.7305,110.6816,2.9078,3.5816,0.2322
28/02/2019,4.0705,5.4132,4.6316,3.6709,4.074,2.909,3.0948,3.0181,51.8571,12.9387,7.86,13.2133,0.3637,0.0289,108.5365,5.6894,0.6092,3.0181,0.0175,0.1023,2.7879,0.2681,5.719,110.8177,2.9114,3.5744,0.2322
01/03/2019,4.073,5.3998,4.6308,3.6475,4.0795,2.8892,3.0945,3.0113,51.8887,12.8913,7.8648,13.215,0.3619,0.0288,108.6032,5.694,0.6081,3.0111,0.0176,0.1019,2.7741,0.2715,5.7482,110.8858,2.9128,3.5927,0.2326
04/03/2019,4.072,5.3917,4.6284,3.6359,4.0744,2.8913,3.0653,3.0089,51.8782,12.8212,7.8625,13.2186,0.3621,0.0288,108.5765,5.6783,0.6086,3.0087,0.0176,0.1017,2.7759,0.27,5.7352,110.8585,2.9151,3.5891,0.2324
05/03/2019,4.077,5.3623,4.6182,3.6436,4.077,2.8841,3.0604,3.0077,51.9386,12.7786,7.8193,13.2216,0.3622,0.0288,108.7099,5.6763,0.6082,3.0081,0.0176,0.1014,2.7724,0.2687,5.7564,110.9947,2.9174,3.5978,0.2327
06/03/2019,4.0895,5.3701,4.6187,3.6593,4.0671,2.8759,3.0581,3.0106,52.0965,12.8399,7.8223,13.2514,0.3622,0.0289,109.0432,5.6931,0.6089,3.0106,0.0176,0.1015,2.7649,0.2698,5.7904,111.335,2.9255,3.619,0.2342
07/03/2019,4.087,5.3867,4.6201,3.6583,4.0693,2.8781,3.0401,3.0121,52.0667,12.82,7.8385,13.2424,0.3624,0.0289,108.9765,5.6823,0.6091,3.0121,0.0176,0.1026,2.7726,0.2703,5.8382,111.2669,2.9237,3.6488,0.2339
08/03/2019,4.0925,5.3589,4.5826,3.6739,4.0472,2.8703,3.0422,3.0094,52.1348,12.8695,7.8344,13.2443,0.3611,0.0287,109.1261,5.6918,0.609,3.0094,0.0176,0.1027,2.7661,0.2703,5.8368,111.4166,2.9271,3.648,0.2349
11/03/2019,4.0875,5.3029,4.5915,3.6786,4.0533,2.8766,3.0432,3.0068,52.0717,12.8923,7.826,13.2226,0.3604,0.0286,108.9927,5.6849,0.608,3.0068,0.0176,0.1027,2.7791,0.2696,5.8364,111.2805,2.9251,3.6478,0.2344
12/03/2019,4.0815,5.3943,4.5962,3.6633,4.0397,2.8858,3.0477,3.0097,51.9953,12.8795,7.7802,13.2139,0.3619,0.0287,108.8313,5.6628,0.608,3.0096,0.0176,0.1028,2.7926,0.2692,5.8617,111.1172,2.9211,3.6635,0.2342
13/03/2019,4.09,5.3514,4.6154,3.6762,4.0592,2.8869,3.0607,3.0148,52.1029,12.9246,7.733,13.2298,0.3611,0.0286,109.0579,5.6779,0.6095,3.0148,0.0176,0.1028,2.798,0.27,5.8642,111.3486,2.9242,3.6652,0.235
14/03/2019,4.0895,5.421,4.6299,3.6666,4.0724,2.89,3.073,3.0195,52.0979,12.9006,7.757,13.2265,0.361,0.0287,109.0446,5.6885,0.6094,3.0195,0.0176,0.1027,2.7989,0.2692,5.8745,111.335,2.9239,3.6715,0.2348
15/03/2019,4.0905,5.4173,4.6302,3.6638,4.0803,2.8975,3.0728,3.0187,52.1159,12.8896,7.7641,13.2426,0.3595,0.0286,109.0698,5.6898,0.6087,3.0187,0.0176,0.1033,2.7981,0.2677,5.9152,111.3622,2.9251,3.697,0.2351
18/03/2019,4.0825,5.4283,4.6277,3.6598,4.0758,2.9037,3.0652,3.0194,52.0087,12.8989,7.7482,13.2385,0.3603,0.0287,108.8565,5.6843,0.6082,3.0198,0.0176,0.1015,2.803,0.2668,5.9227,111.1444,2.9194,3.7016,0.2353
19/03/2019,4.0745,5.4099,4.6235,3.664,4.0735,2.8955,3.0571,3.0169,51.9055,12.8757,7.7256,13.2315,0.3607,0.0286,108.6432,5.6795,0.6067,3.0169,0.0176,0.1013,2.7951,0.2654,5.9547,110.9266,2.9089,3.7217,0.2354
20/03/2019,4.077,5.4051,4.6262,3.6534,4.0778,2.8843,3.0582,3.0148,51.9373,12.8571,7.7085,13.2241,0.3608,0.0287,108.7099,5.6839,0.6073,3.0148,0.0176,0.1025,2.787,0.2651,5.8955,110.9947,2.9102,3.6846,0.2358
21/03/2019,4.0605,5.3651,4.6387,3.6755,4.0963,2.9029,3.0544,3.0141,51.7409,12.8213,7.686,13.1757,0.3603,0.0287,108.2699,5.6605,0.6076,3.0141,0.0175,0.1013,2.8078,0.264,5.9247,110.5455,2.8977,3.6873,0.2351
22/03/2019,4.0605,5.3353,4.6186,3.6655,4.0899,2.8848,3.0378,3.0099,51.7574,12.8011,7.7233,13.1779,0.3594,0.0287,108.2699,5.6668,0.6057,3.0099,0.0175,0.1022,2.7969,0.2663,5.9191,110.5455,2.8968,3.6994,0.2353
25/03/2019,4.072,5.3724,4.6012,3.7067,4.0949,2.8832,3.0325,3.0127,51.8875,12.8922,7.7488,13.1994,0.3588,0.0287,108.5794,5.667,0.6065,3.0127,0.0176,0.1011,2.8007,0.2679,5.8899,110.86,2.9035,3.6822,0.2354
26/03/2019,4.0675,5.3693,4.6028,3.6959,4.0995,2.8955,3.0376,3.0141,51.8222,12.8718,7.7565,13.1937,0.3594,0.0287,108.4594,5.6647,0.6063,3.0141,0.0175,0.1024,2.811,0.2676,5.9112,110.736,2.893,3.6945,0.2351
27/03/2019,4.0775,5.3739,4.5884,3.688,4.0945,2.8965,3.0442,3.0121,51.9463,12.8435,7.7567,13.2125,0.3593,0.0287,108.7232,5.6794,0.6072,3.0121,0.0176,0.1021,2.7735,0.2688,5.9137,111.0083,2.9001,3.6961,0.2356
28/03/2019,4.077,5.3778,4.5889,3.7003,4.0963,2.8924,3.0419,3.0087,51.9366,12.7886,7.7311,13.2032,0.3587,0.0287,108.7099,5.6724,0.6058,3.0087,0.0176,0.1019,2.7756,0.2687,5.91,110.9947,2.9003,3.6938,0.2354
29/03/2019,4.081,5.3316,4.5824,3.6855,4.0982,2.8918,3.0382,3.0098,51.9883,12.8253,7.7475,13.2311,0.3592,0.0287,108.8165,5.6648,0.6069,3.0098,0.0176,0.1021,2.7686,0.2688,5.9034,111.1036,2.9031,3.6895,0.2355
01/04/2019,4.076,5.3131,4.5782,3.6693,4.0911,2.9011,3.0538,3.0113,51.9259,12.858,7.7609,13.2323,0.36,0.0286,108.6832,5.6585,0.6078,3.0113,0.0176,0.102,2.7815,0.2696,5.8915,110.9674,2.8949,3.6837,0.2352
02/04/2019,4.0835,5.3375,4.5745,3.6671,4.0884,2.895,3.0662,3.0124,52.0221,12.8634,7.7748,13.2448,0.3594,0.0287,108.8803,5.6685,0.6077,3.0125,0.0176,0.1018,2.7678,0.2701,5.8946,111.1716,2.8992,3.6841,0.2356
03/04/2019,4.0805,5.361,4.5789,3.6605,4.0887,2.8963,3.0638,3.0138,51.9825,12.8419,7.8126,13.2462,0.3596,0.0287,108.8032,5.6555,0.608,3.0138,0.0176,0.1015,2.7633,0.2711,5.9458,111.0899,2.8838,3.7161,0.2356
04/04/2019,4.0795,5.3733,4.5862,3.6615,4.0889,2.9038,3.0559,3.0148,51.9791,12.8367,7.8377,13.2361,0.3591,0.0288,108.7765,5.6658,0.6076,3.0147,0.0176,0.1017,2.7688,0.2711,5.9451,111.0627,2.88,3.7157,0.2354
05/04/2019,4.082,5.3435,4.5818,3.6543,4.0804,2.9072,3.0558,3.0141,52.005,12.8003,7.8304,13.2455,0.3592,0.0288,108.8374,5.6657,0.6077,3.0141,0.0176,0.1015,2.7576,0.2712,5.905,111.1308,2.8833,3.6906,0.2358
08/04/2019,4.094,5.3492,4.5972,3.6749,4.0995,2.9029,3.0601,3.0194,52.1552,12.8459,7.8414,13.2683,0.358,0.0289,109.1573,5.6787,0.6094,3.0194,0.0176,0.1018,2.7567,0.2724,5.8885,111.4575,2.8944,3.6798,0.2362
09/04/2019,4.097,5.3583,4.6161,3.6782,4.1021,2.9234,3.0781,3.0251,52.2207,12.8453,7.8592,13.2817,0.3586,0.029,109.2373,5.6852,0.6102,3.0251,0.0177,0.1018,2.7642,0.2722,5.8812,111.5391,2.8934,3.6758,0.2365
10/04/2019,4.0975,5.3495,4.6142,3.6863,4.0965,2.9211,3.0737,3.0271,52.3144,12.8731,7.8798,13.2842,0.3591,0.0289,109.2507,5.6936,0.6102,3.0271,0.0177,0.1019,2.7646,0.2726,5.9238,111.5528,2.8932,3.7024,0.2364
11/04/2019,4.1175,5.3939,4.6431,3.7073,4.1076,2.9471,3.086,3.0423,52.496,12.9481,7.9419,13.344,0.361,0.0291,109.7898,5.7203,0.6132,3.0423,0.0177,0.1025,2.7832,0.2729,5.9555,112.0973,2.9074,3.7222,0.2377
12/04/2019,4.12,5.3873,4.6517,3.6865,4.1093,2.9384,3.0827,3.0368,52.5319,12.9306,7.9399,13.3433,0.3613,0.0291,109.8564,5.7262,0.6131,3.0368,0.0178,0.1024,2.7752,0.2725,5.955,112.1653,2.9086,3.7219,0.238
15/04/2019,4.113,5.3854,4.6524,3.6748,4.1044,2.9509,3.0863,3.0405,52.448,12.9462,7.9544,13.3318,0.3628,0.0292,109.6727,5.7182,0.613,3.0405,0.0177,0.1023,2.7861,0.2717,5.9402,111.9747,2.9031,3.7126,0.2373
16/04/2019,4.1155,5.3872,4.6517,3.6764,4.0999,2.9422,3.0755,3.0411,52.4883,12.954,7.958,13.3395,0.3624,0.0293,109.7394,5.7226,0.6133,3.0411,0.0177,0.1019,2.7794,0.2718,5.9218,112.0428,2.9052,3.7012,0.2373
17/04/2019,4.1435,5.4106,4.6836,3.701,4.1149,2.9783,3.1035,3.06,52.8292,13.0176,7.9867,13.4285,0.3645,0.0294,110.486,5.7593,0.6179,3.06,0.0179,0.1022,2.7871,0.2737,5.9578,112.8051,2.925,3.7205,0.2394
18/04/2019,4.145,5.4049,4.6814,3.7047,4.104,2.9747,3.1034,3.0624,52.8312,13.0305,8.0205,13.4412,0.3646,0.0295,110.5289,5.7633,0.6191,3.0624,0.0179,0.1021,2.7854,0.2738,5.9662,112.8459,2.926,3.7289,0.2402
19/04/2019,4.1325,5.3698,4.6435,3.692,4.0706,2.9545,3.0909,3.0502,52.6785,12.9902,7.9778,13.4037,0.3635,0.0294,110.1985,5.7345,0.6166,3.0502,0.0178,0.1023,2.763,0.2722,5.9531,112.5056,2.9172,3.7238,0.2402
22/04/2019,4.1365,5.3781,4.648,3.6961,4.0758,2.9512,3.0949,3.0482,52.7282,12.9681,7.9456,13.4037,0.3622,0.0294,110.3052,5.7383,0.6162,3.0482,0.0178,0.1019,2.7603,0.2739,5.9207,112.6145,2.9197,3.7004,0.2414
23/04/2019,4.1265,5.3603,4.644,3.6895,4.0623,2.9412,3.089,3.044,52.5987,12.9337,7.9432,13.3804,0.362,0.0293,110.0356,5.724,0.6148,3.0438,0.0178,0.1019,2.7538,0.2706,5.9327,112.3423,2.913,3.7079,0.2403
24/04/2019,4.1325,5.346,4.6327,3.6972,4.0479,2.9047,3.0726,3.0398,52.7021,12.8959,7.9167,13.3811,0.3595,0.0293,110.1956,5.7326,0.6145,3.0398,0.0178,0.1021,2.7332,0.2697,5.9158,112.5056,2.9172,3.6973,0.2408
25/04/2019,4.1355,5.3369,4.6138,3.6934,4.0528,2.9029,3.0658,3.0359,52.7396,12.9053,7.9179,13.3809,0.3573,0.0292,110.2756,5.7272,0.6146,3.0359,0.0178,0.1027,2.729,0.2706,5.9012,112.5873,2.9206,3.6881,0.2407
26/04/2019,4.133,5.332,4.6023,3.7022,4.052,2.9018,3.0657,3.0351,52.6879,12.8995,7.9226,13.359,0.3558,0.0291,110.2089,5.7062,0.6136,3.0351,0.0177,0.1021,2.7443,0.2733,5.8868,112.5192,2.9183,3.6793,0.2407
29/04/2019,4.1325,5.3441,4.611,3.7031,4.0554,2.9159,3.0718,3.037,52.6853,12.9495,7.9364,13.3755,0.3568,0.0291,110.1956,5.7094,0.6139,3.0369,0.0177,0.1019,2.7597,0.2719,5.9165,112.5056,2.9174,3.6889,0.2406
30/04/2019,4.1355,5.352,4.6264,3.7066,4.0576,2.9133,3.0721,3.0362,52.7131,12.9497,7.9529,13.3727,0.3554,0.0291,110.2741,5.7169,0.6138,3.0362,0.0178,0.1019,2.7573,0.2719,5.9252,112.5873,2.9201,3.7033,0.2408
02/05/2019,4.1365,5.4002,4.6354,3.708,4.0652,2.9061,3.0782,3.0402,52.7262,12.9427,7.9778,13.3837,0.3552,0.029,110.2964,5.7393,0.6142,3.0402,0.0178,0.1025,2.7452,0.2723,5.9464,112.6145,2.9202,3.7165,0.2409
03/05/2019,4.1415,5.4003,4.6275,3.715,4.0613,2.8978,3.0753,3.0395,52.7926,12.928,7.9759,13.4025,0.3542,0.029,110.4312,5.7386,0.615,3.0395,0.0178,0.1019,2.7423,0.2733,5.9775,112.7506,2.9269,3.736,0.2411
06/05/2019,4.1485,5.4441,4.6438,3.7518,4.0852,2.8938,3.0784,3.041,52.8758,12.9519,7.9825,13.4121,0.3539,0.0289,110.6134,5.7377,0.6115,3.0414,0.0178,0.1032,2.7438,0.2733,5.9755,112.9412,2.9329,3.7347,0.2419
07/05/2019,4.1475,5.4417,4.6481,3.7485,4.0798,2.9014,3.0897,3.0427,52.8549,12.9975,7.9867,13.4195,0.3546,0.029,110.5912,5.7469,0.6118,3.0427,0.0178,0.1029,2.7396,0.2745,5.979,112.914,2.9311,3.7368,0.2418
08/05/2019,4.1465,5.4199,4.6457,3.7716,4.0696,2.9102,3.0794,3.0467,52.8287,13.0229,7.9668,13.4091,0.3546,0.029,110.563,5.7455,0.6124,3.0467,0.0177,0.1021,2.7278,0.2728,5.9572,112.8868,2.9304,3.7232,0.2418
09/05/2019,4.152,5.4007,4.6465,3.7761,4.0678,2.8966,3.0798,3.0466,52.9035,13.0484,7.9495,13.4161,0.3533,0.0289,110.7126,5.7523,0.61,3.0466,0.0177,0.1022,2.7299,0.2737,5.9431,113.0365,2.9322,3.7144,0.242
10/05/2019,4.1555,5.4086,4.6664,3.7855,4.0955,2.9059,3.0852,3.0487,52.9495,13.1254,7.9638,13.4235,0.3526,0.0289,110.8045,5.75,0.6101,3.0487,0.0178,0.1023,2.7406,0.2725,5.9371,113.1318,2.9342,3.7089,0.2427
13/05/2019,4.1625,5.4162,4.6743,3.7922,4.1176,2.9042,3.0973,3.0474,53.0336,13.133,7.9589,13.4201,0.3515,0.0289,110.9896,5.7691,0.6071,3.0474,0.0178,0.1026,2.74,0.2731,5.9339,113.3224,2.9391,3.7087,0.2434
14/05/2019,4.1705,5.405,4.6872,3.8054,4.1423,2.9002,3.0971,3.0481,53.1359,13.2481,7.9662,13.4113,0.3516,0.0289,111.203,5.7753,0.6069,3.0481,0.0179,0.1025,2.7467,0.2717,5.922,113.5402,2.9448,3.7007,0.2442
15/05/2019,4.1735,5.3888,4.6781,3.8067,4.1379,2.8924,3.1002,3.0506,53.17,13.2366,7.9732,13.419,0.3512,0.0289,111.283,5.7756,0.6072,3.0506,0.0179,0.1031,2.7407,0.271,5.9402,113.6218,2.9458,3.7126,0.2445
16/05/2019,4.171,5.3591,4.6751,3.8093,4.1356,2.8836,3.1037,3.0478,53.1415,13.2266,7.9636,13.3995,0.3507,0.0289,111.2222,5.7657,0.6065,3.0478,0.0179,0.1027,2.7328,0.2726,5.9353,113.5538,2.9451,3.7095,0.2442
17/05/2019,4.1735,5.3381,4.6649,3.805,4.1348,2.8732,3.0988,3.0368,53.1673,13.149,7.9421,13.3273,0.3496,0.0289,111.2889,5.7676,0.6043,3.0367,0.0178,0.1031,2.7282,0.2717,5.9435,113.6218,2.861,3.7147,0.2448
21/05/2019,4.1845,5.3262,4.6705,3.7962,4.1445,2.8821,3.1169,3.0422,53.3142,13.1299,7.9591,13.325,0.3509,0.0289,111.5852,5.7669,0.6063,3.0422,0.0179,0.1033,2.7283,0.273,6.0017,113.9213,2.8309,3.7502,0.2459
23/05/2019,4.193,5.3031,4.6754,3.8001,4.1568,2.8833,3.1185,3.0392,53.4218,13.1195,7.9844,13.3244,0.3524,0.029,111.8059,5.7776,0.6066,3.0392,0.0179,0.1034,2.7213,0.273,6.044,114.1527,2.7518,3.7775,0.2475
24/05/2019,4.1925,5.3073,4.6878,3.8258,4.1752,2.8859,3.112,3.0384,53.4216,13.1303,7.9964,13.2964,0.3521,0.029,111.7955,5.7712,0.6064,3.0384,0.0179,0.1031,2.7314,0.2744,6.0086,114.1391,2.7607,3.7554,0.2486
27/05/2019,4.1865,5.3313,4.695,3.8252,4.1763,2.9033,3.1148,3.0485,53.3373,13.1734,8.0274,13.3095,0.3537,0.0291,111.6415,5.7766,0.6074,3.0485,0.0179,0.1042,2.7443,0.2747,6.0317,113.9757,2.759,3.7699,0.2481
28/05/2019,4.1925,5.3138,4.6883,3.8286,4.1723,2.9041,3.1195,3.0452,53.4172,13.1798,8.0224,13.3188,0.3529,0.0292,111.8015,5.7849,0.607,3.0452,0.0179,0.1033,2.7457,0.2765,6.0163,114.1391,2.7794,3.7592,0.2491
29/05/2019,4.1955,5.3117,4.6845,3.8366,4.1705,2.9073,3.1111,3.0392,53.4496,13.1872,8.0113,13.2988,0.3514,0.0291,111.8755,5.7889,0.6068,3.0392,0.0179,0.104,2.7466,0.2739,6.0101,114.2208,2.7696,3.7564,0.2491
30/05/2019,4.1965,5.2996,4.6743,3.8294,4.1659,2.9063,3.1058,3.0425,53.4627,13.2007,8.0431,13.2759,0.3525,0.0291,111.8962,5.784,0.6072,3.0425,0.0179,0.104,2.7326,0.2739,6.0162,114.248,2.7844,3.7588,0.2495
31/05/2019,4.197,5.293,4.6719,3.8439,4.1745,2.9016,3.1015,3.044,53.4875,13.2091,8.031,13.2781,0.3528,0.0292,111.917,5.7796,0.6075,3.044,0.0179,0.1041,2.7318,0.2767,6.0174,114.2616,2.8522,3.7609,0.2501
03/06/2019,4.1805,5.2896,4.6761,3.866,4.1893,2.9075,3.0975,3.0501,53.3251,13.196,8.0402,13.2843,0.3541,0.0293,111.477,5.7591,0.6057,3.0501,0.0179,0.1028,2.7391,0.2741,6.0197,113.8124,2.8371,3.7625,0.2494
04/06/2019,4.177,5.2904,4.7008,3.8676,4.206,2.9135,3.1083,3.0528,53.2753,13.3216,8.0653,13.2835,0.3536,0.0293,111.3837,5.7664,0.6047,3.0528,0.0178,0.1037,2.7518,0.2753,6.0463,113.7171,2.8444,3.7792,0.2492
07/06/2019,4.1585,5.279,4.6856,3.8331,4.1931,2.8997,3.1135,3.0452,53.038,13.2605,8.0473,13.2609,0.3523,0.0291,110.8904,5.7505,0.6018,3.0452,0.0178,0.103,2.7513,0.2741,6.0022,113.2135,2.8299,3.7515,0.2478
10/06/2019,4.1635,5.2939,4.7091,3.8357,4.2026,2.9034,3.1369,3.0484,53.0815,13.2617,7.9883,13.2431,0.3517,0.0293,111.0207,5.7598,0.6005,3.0484,0.0178,0.1018,2.7629,0.2737,5.9969,113.3496,2.8084,3.748,0.2483
11/06/2019,4.1645,5.2814,4.7117,3.8342,4.2066,2.8975,3.1401,3.0506,53.1325,13.2945,8.014,13.2644,0.3527,0.0292,111.0459,5.7663,0.6021,3.0506,0.0178,0.1031,2.7467,0.2731,5.9944,113.3768,2.7538,3.7466,0.2488
12/06/2019,4.164,5.2958,4.7195,3.8383,4.1984,2.8936,3.1335,3.052,53.2056,13.3291,8.0139,13.2536,0.3524,0.0292,111.0208,5.7696,0.6021,3.052,0.0178,0.102,2.7357,0.2745,6.0026,113.3632,2.7414,3.7517,0.2485
13/06/2019,4.1625,5.281,4.7007,3.8422,4.1843,2.8748,3.1208,3.0458,53.2098,13.3264,8.011,13.2212,0.351,0.0292,110.9808,5.7705,0.6014,3.0457,0.0179,0.1027,2.7343,0.2724,6.0006,113.3224,2.7404,3.7503,0.2489
14/06/2019,4.1685,5.2829,4.6987,3.848,4.1932,2.8761,3.125,3.0476,53.2508,13.352,8.0341,13.2298,0.352,0.0291,111.1481,5.7705,0.6021,3.0476,0.0179,0.103,2.7243,0.2733,5.9921,113.4857,2.7224,3.7449,0.2487
